Record_ID,Year,Country,Region,Income_Level,Depression_Rate_Pct,Anxiety_Rate_Pct,Bipolar_Disorder_Rate_Pct,Schizophrenia_Rate_Pct,PTSD_Rate_Pct,Eating_Disorder_Rate_Pct,Substance_Use_Disorder_Pct,Suicide_Rate_Per_100k,Treatment_Gap_Pct,Healthcare_Access_Index,Psychiatrists_Per_100k,Govt_MentalHealth_Spending_PctGDP,Avg_Daily_Screen_Time_Hours,Unemployment_Rate_Pct,Urbanization_Rate_Pct,Social_Support_Index,Stigma_Index,Mental_Health_Crisis_Index,Crisis_Level
GMHCI-0944,2015,Brazil,South America,Upper-Middle,7.23,10.5,2.62,0.454,3.3,1.39,3.18,17.71,54.4,49.6,9.3,5.89,8.2,26.4,74.4,48.4,43.9,59.1,High
GMHCI-0945,2023,New Zealand,Oceania,High,17.75,20.25,1.22,0.225,5.37,0.57,1.62,12.55,44.6,91.6,13.62,9.06,10.3,26.4,45.2,23.5,8.2,68.55,High
GMHCI-0946,2023,Germany,Europe,High,10.85,12.4,2.75,0.556,6.4,1.85,2.78,7.95,42.6,71.4,13.22,10.55,8.7,4.4,27.0,32.9,27.7,48.06,Moderate
GMHCI-0947,2024,South Korea,Asia,High,8.65,13.76,3.2,0.932,3.1,1.98,11.36,11.72,28.8,97.6,22.27,7.73,6.4,21.5,49.7,65.0,8.6,46.5,Moderate
GMHCI-0948,2015,Australia,Oceania,High,9.71,20.09,1.17,0.675,5.1,3.22,3.0,9.21,40.5,76.0,24.93,5.78,4.4,2.3,69.1,88.7,21.1,53.91,High
GMHCI-0949,2017,Mexico,North America,Upper-Middle,10.3,15.83,2.34,0.304,4.42,0.85,11.27,12.95,53.7,59.8,5.87,2.3,8.5,20.8,67.0,20.2,31.4,59.61,High
GMHCI-0950,2019,Indonesia,Asia,Lower-Middle,10.68,5.09,1.79,1.002,3.4,2.93,3.83,4.79,78.7,46.1,1.49,2.18,10.7,17.7,42.2,26.5,59.0,47.01,Moderate
GMHCI-0951,2017,China,Asia,Upper-Middle,9.06,11.44,3.44,0.84,6.9,1.94,3.12,17.99,71.9,48.3,8.07,4.34,5.1,3.3,91.8,65.8,55.0,67.22,High
GMHCI-0952,2016,Indonesia,Asia,Lower-Middle,9.87,7.98,0.75,0.829,4.39,3.61,8.07,6.72,82.1,30.6,0.98,1.55,8.4,13.8,58.3,94.2,62.6,52.25,High
GMHCI-0953,2017,United Kingdom,Europe,High,14.8,11.01,2.12,0.382,7.03,2.11,2.83,8.65,49.4,97.6,24.33,11.6,9.7,11.5,62.9,53.9,8.0,51.34,High
GMHCI-0954,2019,Philippines,Asia,Lower-Middle,5.14,5.74,1.9,0.378,1.38,2.47,3.44,8.99,77.5,35.5,1.15,1.43,4.4,4.3,75.9,53.6,54.6,44.9,Moderate
GMHCI-0955,2023,Netherlands,Europe,High,16.58,19.3,1.53,0.517,6.23,2.81,6.32,7.71,36.4,78.8,18.11,4.46,10.7,25.2,76.4,57.0,19.3,59.75,High
GMHCI-0956,2019,Netherlands,Europe,High,16.52,15.16,0.72,1.169,3.75,2.74,11.91,9.14,47.6,70.5,16.04,4.12,5.3,2.7,29.8,57.2,21.1,59.87,High
GMHCI-0957,2023,Ethiopia,Africa,Low,5.73,5.32,3.32,0.569,3.08,0.72,11.95,6.54,85.4,6.7,0.03,0.12,7.3,25.0,48.5,35.2,85.7,47.8,Moderate
GMHCI-0958,2017,United States,North America,High,8.9,16.66,1.07,0.941,4.98,0.75,8.45,6.14,26.3,70.8,15.19,4.51,10.4,20.7,87.8,26.4,32.1,44.87,Moderate
GMHCI-0959,2017,Ghana,Africa,Lower-Middle,9.72,11.75,2.05,0.886,1.24,3.82,6.73,7.93,86.4,44.2,1.49,1.93,7.3,6.1,96.0,27.4,46.1,55.34,High
GMHCI-0960,2019,Thailand,Asia,Upper-Middle,14.33,12.13,1.27,1.187,2.56,2.89,11.4,17.96,58.3,64.6,7.83,3.38,10.8,25.3,51.2,71.9,26.4,68.76,High
GMHCI-0961,2015,South Korea,Asia,High,17.55,13.28,0.59,0.743,2.02,1.87,11.94,6.6,36.5,75.7,9.83,7.4,5.0,18.3,49.5,69.8,27.7,55.36,High
GMHCI-0962,2023,Vietnam,Asia,Lower-Middle,9.27,7.69,1.94,0.588,4.51,1.37,4.37,11.29,77.5,25.8,0.71,1.7,3.2,2.7,59.8,56.0,83.6,59.95,High
GMHCI-0963,2023,Poland,Europe,Upper-Middle,14.43,13.01,2.29,1.172,8.7,3.6,6.95,8.95,66.2,52.0,8.13,5.4,4.6,13.5,78.1,40.8,55.8,62.8,High
GMHCI-0964,2021,Philippines,Asia,Lower-Middle,7.4,8.06,3.44,0.876,7.97,0.54,11.56,4.94,83.6,27.2,1.13,1.54,4.7,17.6,32.5,87.0,68.2,47.49,Moderate
GMHCI-0965,2018,Philippines,Asia,Lower-Middle,4.5,7.29,1.61,0.33,4.28,3.19,7.75,11.83,79.1,44.9,1.19,2.45,6.4,22.0,49.0,72.2,53.9,49.5,Moderate
GMHCI-0966,2017,Germany,Europe,High,15.02,16.23,3.46,0.26,1.89,3.67,9.73,8.79,47.3,81.5,23.53,6.8,7.1,22.9,34.0,59.5,28.3,59.31,High
GMHCI-0967,2021,China,Asia,Upper-Middle,12.91,11.93,0.93,0.765,5.02,1.75,6.23,6.19,64.8,66.6,9.17,5.81,5.4,6.0,43.3,39.7,24.1,50.91,High
GMHCI-0968,2021,South Africa,Africa,Upper-Middle,12.35,12.85,1.56,1.158,2.32,0.59,3.94,6.72,66.4,67.3,6.47,2.52,8.5,22.9,42.9,86.4,34.8,53.55,High
GMHCI-0969,2024,South Africa,Africa,Upper-Middle,10.29,12.97,1.96,0.509,2.41,0.98,5.67,12.86,56.1,50.8,5.92,2.84,7.0,27.9,55.2,82.4,54.4,60.69,High
GMHCI-0970,2018,United Kingdom,Europe,High,17.23,18.84,2.35,1.168,2.74,3.15,3.85,10.89,40.8,75.5,24.58,11.2,5.9,15.0,56.6,85.6,25.0,66.18,High
GMHCI-0971,2021,Bangladesh,Asia,Lower-Middle,9.89,8.9,3.28,0.848,8.53,3.5,8.99,4.1,85.3,32.8,1.57,1.81,9.7,12.2,26.9,27.9,67.6,50.72,High
GMHCI-0972,2016,United States,North America,High,16.83,10.91,0.79,0.455,4.87,1.76,10.33,14.36,43.2,82.5,16.23,5.56,7.7,12.7,88.3,41.2,17.8,62.52,High
GMHCI-0973,2018,China,Asia,Upper-Middle,7.28,11.63,1.59,1.156,3.39,2.52,4.45,15.61,51.6,70.4,4.23,5.58,4.6,6.7,43.8,88.5,36.4,55.72,High
GMHCI-0974,2024,Russia,Europe,Upper-Middle,9.52,10.96,2.65,1.079,3.85,1.02,3.57,17.85,62.4,52.4,6.68,4.96,5.1,4.8,29.9,61.7,55.6,65.87,High
GMHCI-0975,2024,Vietnam,Asia,Lower-Middle,7.45,9.24,3.05,0.318,3.68,1.25,11.99,7.26,82.0,45.7,1.1,0.58,8.3,19.1,49.4,85.9,44.6,48.07,Moderate
GMHCI-0976,2023,Nigeria,Africa,Lower-Middle,9.24,12.24,2.76,0.768,2.22,1.08,11.24,3.22,75.3,29.3,1.22,0.7,3.3,2.4,96.5,87.8,66.6,49.95,Moderate
GMHCI-0977,2015,Thailand,Asia,Upper-Middle,6.01,14.35,0.69,0.465,1.1,2.22,10.08,15.39,52.1,60.9,9.04,5.81,5.9,15.5,87.1,87.5,35.7,56.1,High
GMHCI-0978,2023,Kenya,Africa,Lower-Middle,10.58,8.07,0.57,0.249,8.15,1.2,4.06,5.57,74.3,21.5,0.13,0.73,6.8,5.2,90.9,78.3,81.0,53.29,High
GMHCI-0979,2018,Japan,Asia,High,9.55,12.03,0.64,0.469,5.66,0.62,9.78,8.74,27.7,78.9,24.0,4.84,10.5,7.4,51.8,35.2,14.2,42.71,Moderate
GMHCI-0980,2016,Mexico,North America,Upper-Middle,9.58,10.24,2.2,0.221,3.71,3.94,11.26,17.19,70.0,66.2,4.39,4.81,10.0,18.8,41.5,76.2,24.0,60.8,High
GMHCI-0981,2015,Poland,Europe,Upper-Middle,13.37,11.27,3.42,0.388,3.42,3.78,2.7,13.59,58.5,67.0,7.74,3.05,3.0,3.8,92.6,43.4,33.6,61.68,High
GMHCI-0982,2020,Kenya,Africa,Lower-Middle,11.42,9.08,1.63,0.898,5.0,1.95,4.22,3.88,84.2,31.9,0.18,1.41,7.9,25.2,36.0,49.3,66.2,52.32,High
GMHCI-0983,2020,United States,North America,High,12.26,20.88,2.68,0.318,5.06,2.94,2.1,4.29,47.0,78.6,24.8,7.55,9.8,7.0,30.4,91.0,22.4,52.52,High
GMHCI-0984,2019,Sweden,Europe,High,16.9,13.95,2.64,1.139,6.13,1.92,6.42,14.42,43.5,93.4,19.32,4.99,6.1,26.8,91.3,80.4,1.6,63.08,High
GMHCI-0985,2018,Thailand,Asia,Upper-Middle,14.85,14.49,3.36,0.92,4.4,0.72,10.32,10.5,50.2,55.5,2.02,5.76,4.9,8.3,49.6,25.8,36.6,61.55,High
GMHCI-0986,2018,Saudi Arabia,Asia,High,15.48,12.17,1.09,0.232,4.06,2.9,5.58,4.61,34.9,84.4,10.67,9.97,7.2,13.9,32.2,66.1,24.8,48.03,Moderate
GMHCI-0987,2017,Brazil,South America,Upper-Middle,12.36,10.44,1.61,0.384,8.06,1.51,8.85,6.04,56.6,47.3,5.15,3.34,6.6,11.6,33.3,82.4,54.5,51.88,High
GMHCI-0988,2016,Iran,Asia,Upper-Middle,10.02,15.55,0.78,0.602,8.85,0.55,8.5,7.07,60.9,56.4,7.38,5.42,4.7,8.9,95.2,43.4,52.3,55.04,High
GMHCI-0989,2022,Netherlands,Europe,High,12.8,12.37,1.64,0.933,4.46,1.67,11.0,8.53,41.4,84.5,24.94,5.68,3.5,17.0,52.1,63.3,17.1,49.77,Moderate
GMHCI-0990,2018,Bangladesh,Asia,Lower-Middle,5.71,5.81,0.69,0.581,5.19,3.08,5.56,10.43,75.2,40.8,0.44,1.9,3.2,17.9,83.2,87.0,66.7,49.21,Moderate
GMHCI-0991,2020,Iran,Asia,Upper-Middle,8.89,11.53,1.1,0.314,8.32,1.35,5.37,11.79,57.6,50.4,5.96,4.67,3.9,5.3,47.7,88.3,39.6,53.96,High
GMHCI-0992,2021,Kenya,Africa,Lower-Middle,4.12,8.0,2.71,0.321,6.4,2.36,7.67,4.25,87.0,29.3,1.35,0.76,9.9,2.6,85.5,82.4,69.3,42.61,Moderate
GMHCI-0993,2017,Russia,Europe,Upper-Middle,7.27,11.03,2.66,0.686,8.93,2.7,5.68,16.31,58.6,51.3,5.65,3.31,10.1,25.2,86.0,51.2,39.1,57.61,High
GMHCI-0994,2015,France,Europe,High,14.64,11.08,3.35,1.009,1.33,2.17,6.65,8.22,33.5,78.2,13.68,6.22,6.1,20.8,62.2,82.1,30.8,51.57,High
GMHCI-0995,2022,China,Asia,Upper-Middle,10.52,15.46,2.31,0.733,7.05,0.6,5.25,17.54,61.0,56.3,9.27,4.15,5.5,5.9,76.5,52.7,40.8,68.48,High
GMHCI-0996,2016,Ukraine,Europe,Lower-Middle,9.88,5.12,3.15,0.516,3.62,3.92,10.76,7.56,83.2,23.1,0.66,0.76,7.9,19.8,61.7,82.1,82.9,54.05,High
GMHCI-0997,2018,Australia,Oceania,High,8.5,18.45,1.76,1.145,7.9,2.46,1.51,14.95,29.1,83.5,13.18,5.5,9.8,15.9,28.6,78.3,19.9,56.78,High
GMHCI-0998,2015,Ukraine,Europe,Lower-Middle,8.38,7.19,1.28,0.975,8.7,1.63,2.96,5.53,71.0,22.9,1.79,1.69,8.4,24.8,69.0,55.8,77.4,48.33,Moderate
GMHCI-0999,2018,Ghana,Africa,Lower-Middle,9.4,11.37,2.52,1.0,3.93,3.88,8.87,3.79,70.9,24.6,1.03,2.02,8.1,5.8,58.4,30.7,70.8,50.13,High
GMHCI-1000,2018,Vietnam,Asia,Lower-Middle,11.3,9.23,3.26,0.346,7.92,3.26,7.89,9.27,84.5,24.4,0.17,1.16,6.1,14.7,47.0,55.7,74.4,61.05,High
GMHCI-1001,2022,Colombia,South America,Upper-Middle,14.49,8.21,2.85,0.72,5.47,3.78,8.73,14.8,59.4,65.2,3.82,3.97,9.8,21.5,57.5,24.1,40.8,63.36,High
GMHCI-1002,2023,Netherlands,Europe,High,14.52,14.81,2.61,0.317,2.62,2.64,6.78,10.59,29.5,80.3,23.34,10.94,6.5,26.6,39.7,64.2,28.5,57.13,High
GMHCI-1003,2017,Saudi Arabia,Asia,High,8.72,13.94,2.54,0.356,7.46,2.11,4.13,11.12,29.0,70.9,12.77,7.67,10.5,14.9,33.2,58.1,30.4,49.23,Moderate
GMHCI-1004,2018,Germany,Europe,High,12.1,15.38,1.93,0.536,3.22,3.48,9.65,13.47,34.2,75.1,20.06,10.75,9.8,24.6,65.6,86.1,23.2,58.21,High
GMHCI-1005,2022,Egypt,Africa,Lower-Middle,6.19,12.63,2.66,0.307,8.57,0.96,11.13,11.91,83.6,45.5,1.01,1.57,9.1,22.8,39.1,70.4,47.1,56.48,High
GMHCI-1006,2021,Argentina,South America,Upper-Middle,13.52,17.13,2.5,0.71,1.71,0.7,3.06,6.56,55.2,52.2,9.68,2.25,8.2,16.3,53.4,54.2,56.4,60.37,High
GMHCI-1007,2024,Sweden,Europe,High,16.06,20.99,2.3,1.179,6.88,2.89,6.99,11.02,38.3,94.1,12.4,10.16,10.6,23.2,56.4,53.3,5.9,63.44,High
GMHCI-1008,2020,Indonesia,Asia,Lower-Middle,7.0,8.74,2.56,0.935,7.51,1.59,5.22,7.27,82.3,29.2,1.95,1.35,6.0,22.4,70.6,37.2,63.7,49.92,Moderate
GMHCI-1009,2016,Saudi Arabia,Asia,High,15.01,14.7,1.99,0.999,3.64,1.59,5.56,8.14,39.8,88.7,12.66,7.77,3.4,7.6,75.1,53.4,20.3,54.65,High
GMHCI-1010,2017,Colombia,South America,Upper-Middle,14.19,15.32,3.28,0.794,7.32,1.76,3.2,11.29,73.5,48.7,5.38,4.4,9.9,6.6,48.9,43.1,59.6,69.51,High
GMHCI-1011,2020,Pakistan,Asia,Lower-Middle,4.76,12.96,0.96,0.733,3.4,3.51,7.85,10.43,78.6,45.1,0.73,1.54,8.4,14.1,46.1,63.6,49.6,52.35,High
GMHCI-1012,2022,Canada,North America,High,13.99,20.45,2.78,0.45,1.45,2.19,8.63,5.76,34.9,86.0,24.44,5.36,7.6,21.5,72.9,30.7,23.0,54.81,High
GMHCI-1013,2020,Turkey,Asia,Upper-Middle,13.41,16.39,1.41,0.681,6.97,1.36,9.76,12.13,71.5,67.6,4.51,3.77,4.1,15.3,61.8,41.5,40.9,67.45,High
GMHCI-1014,2021,Norway,Europe,High,14.3,17.91,3.07,0.303,2.39,3.9,11.13,4.62,53.5,76.8,17.96,6.92,10.1,24.7,81.4,39.4,13.6,52.79,High
GMHCI-1015,2022,Russia,Europe,Upper-Middle,14.58,9.99,0.8,0.321,2.04,2.97,4.87,7.59,72.3,51.4,2.13,3.36,3.7,27.7,63.0,54.3,42.2,57.27,High
GMHCI-1016,2021,Thailand,Asia,Upper-Middle,13.84,17.45,1.64,0.978,6.33,0.76,2.94,5.69,71.8,66.2,9.39,2.49,9.9,21.1,36.7,21.6,36.7,59.48,High
GMHCI-1017,2019,Germany,Europe,High,15.63,10.54,0.9,0.902,2.52,1.35,6.22,7.27,27.8,76.6,16.03,9.85,9.5,21.6,38.4,72.5,27.0,49.69,Moderate
GMHCI-1018,2016,Egypt,Africa,Lower-Middle,4.93,7.49,3.32,0.486,7.43,3.25,3.59,6.62,72.5,25.3,1.6,0.68,8.3,9.9,37.4,41.3,74.4,45.11,Moderate
GMHCI-1019,2016,France,Europe,High,8.78,21.56,2.44,0.581,6.02,1.43,2.2,8.17,47.7,88.4,20.32,4.65,3.1,15.8,66.5,58.2,20.7,53.55,High
GMHCI-1020,2024,Argentina,South America,Upper-Middle,13.81,9.04,2.08,0.816,1.57,3.56,4.09,15.73,71.6,66.1,5.0,4.92,7.5,5.7,75.4,90.9,35.8,65.58,High
GMHCI-1021,2020,Italy,Europe,High,8.87,21.6,1.41,1.146,7.7,1.39,11.17,6.74,51.1,95.8,23.9,11.13,9.8,8.1,53.2,64.3,5.3,49.93,Moderate
GMHCI-1022,2024,South Korea,Asia,High,13.85,15.22,2.54,0.853,1.57,2.44,6.43,10.02,51.3,90.7,14.27,4.91,5.6,19.0,44.3,72.9,11.9,56.63,High
GMHCI-1023,2015,Bangladesh,Asia,Lower-Middle,9.78,9.66,2.21,0.622,8.31,3.42,8.79,4.75,74.0,27.0,1.77,1.7,10.0,3.4,45.1,46.5,66.3,50.23,High
GMHCI-1024,2016,Pakistan,Asia,Lower-Middle,6.73,8.3,3.43,0.441,6.1,2.83,6.59,10.57,73.8,37.1,0.26,1.45,10.4,7.1,64.4,23.2,61.9,52.15,High
GMHCI-1025,2023,Italy,Europe,High,12.47,18.72,1.58,0.359,4.4,2.35,4.31,5.8,45.6,94.6,13.54,10.61,9.2,4.4,28.8,73.7,13.2,51.35,High
GMHCI-1026,2018,Russia,Europe,Upper-Middle,13.49,17.34,2.59,0.703,2.06,2.7,2.87,5.92,67.9,58.6,7.88,4.46,10.1,23.3,97.8,55.9,47.5,60.24,High
GMHCI-1027,2015,United States,North America,High,8.82,19.73,3.03,0.762,3.11,3.98,11.42,8.13,50.9,80.3,12.56,11.02,6.7,22.2,89.1,76.3,14.2,51.4,High
GMHCI-1028,2022,India,Asia,Lower-Middle,10.84,6.13,1.38,1.149,5.84,2.76,3.13,3.26,84.4,42.6,0.24,0.93,4.3,16.1,92.2,79.0,65.6,47.91,Moderate
GMHCI-1029,2021,New Zealand,Oceania,High,14.25,12.79,2.39,1.033,2.96,2.95,6.33,10.13,48.2,71.8,11.01,8.55,8.3,8.2,39.6,47.6,32.6,57.76,High
GMHCI-1030,2021,Spain,Europe,High,13.62,21.92,0.63,0.431,8.05,1.84,10.52,10.55,29.2,78.5,9.0,9.46,10.4,3.2,31.6,40.2,25.2,61.75,High
GMHCI-1031,2024,Nigeria,Africa,Lower-Middle,10.67,11.44,2.11,0.646,6.92,1.07,3.95,7.11,85.2,37.1,0.38,1.2,5.8,21.3,45.2,68.8,55.0,56.39,High
GMHCI-1032,2019,Netherlands,Europe,High,9.58,21.04,3.42,0.547,8.21,1.64,11.57,15.93,36.7,79.5,10.13,11.84,9.0,18.0,34.6,43.0,14.5,62.35,High
GMHCI-1033,2016,China,Asia,Upper-Middle,7.78,10.18,0.77,1.129,5.61,4.0,4.41,5.88,51.6,55.8,3.47,5.54,7.5,13.7,71.6,31.9,44.7,42.83,Moderate
GMHCI-1034,2016,Brazil,South America,Upper-Middle,8.41,8.16,1.88,0.341,4.31,1.61,9.31,12.51,67.9,57.5,8.62,5.34,3.4,11.0,75.7,81.0,38.1,52.58,High
GMHCI-1035,2022,Sweden,Europe,High,17.23,14.2,1.16,0.665,4.22,3.19,5.61,5.08,48.1,76.3,20.45,8.76,10.7,2.3,47.1,65.9,14.5,53.43,High
GMHCI-1036,2024,Turkey,Asia,Upper-Middle,12.79,17.88,1.6,0.603,4.34,2.5,9.37,8.75,64.5,59.6,6.35,5.33,3.5,23.6,26.9,40.4,36.9,61.58,High
GMHCI-1037,2020,Australia,Oceania,High,9.92,15.11,2.75,0.477,1.01,1.83,4.36,4.56,46.8,73.4,8.63,8.29,5.8,14.1,46.3,56.1,36.2,46.44,Moderate
GMHCI-1038,2021,Canada,North America,High,15.02,18.08,0.9,0.93,3.12,3.28,10.62,13.54,54.2,92.3,17.77,7.32,8.2,22.5,40.4,94.2,0.0,64.4,High
GMHCI-1039,2015,Philippines,Asia,Lower-Middle,4.76,11.3,2.67,0.963,2.24,2.82,8.17,6.85,74.5,45.6,1.06,1.27,3.4,26.8,86.5,57.3,53.1,45.77,Moderate
GMHCI-1040,2020,Japan,Asia,High,8.6,10.37,3.24,0.795,8.21,3.3,6.19,12.61,34.8,76.9,12.23,11.4,3.5,4.5,46.4,81.2,27.0,48.26,Moderate
GMHCI-1041,2021,Mexico,North America,Upper-Middle,9.16,16.31,0.65,0.953,1.12,2.79,3.81,6.7,66.4,51.8,9.2,3.45,8.7,20.1,38.5,73.9,53.7,55.07,High
GMHCI-1042,2018,Saudi Arabia,Asia,High,9.47,18.45,1.48,0.701,2.08,2.33,7.83,12.34,35.6,78.6,24.29,5.53,8.3,18.0,52.8,32.2,24.1,56.13,High
GMHCI-1043,2021,Ukraine,Europe,Lower-Middle,7.14,8.84,0.93,0.328,1.15,1.94,8.76,5.36,78.7,25.9,0.67,2.38,3.9,26.6,62.1,31.5,64.8,47.16,Moderate
GMHCI-1044,2015,Pakistan,Asia,Lower-Middle,7.14,10.51,2.96,0.664,7.0,3.25,6.33,5.35,79.1,38.5,0.25,2.29,4.4,3.4,59.5,62.3,55.1,47.27,Moderate
GMHCI-1045,2019,Poland,Europe,Upper-Middle,10.75,9.72,1.4,0.562,6.71,2.62,11.15,10.82,60.2,74.9,5.52,2.16,5.1,10.9,92.9,66.0,24.6,51.7,High
GMHCI-1046,2024,Indonesia,Asia,Lower-Middle,5.78,13.81,2.06,0.732,3.21,1.86,2.26,6.36,73.9,30.2,1.77,0.9,9.0,23.8,95.4,22.3,74.4,51.89,High
GMHCI-1047,2021,Vietnam,Asia,Lower-Middle,8.7,5.25,3.29,0.942,8.65,2.83,6.61,11.67,82.9,25.4,1.0,0.88,9.4,25.7,89.3,20.5,82.3,58.1,High
GMHCI-1048,2018,France,Europe,High,14.92,12.07,1.28,0.957,8.6,3.94,9.68,8.72,37.8,71.6,22.07,9.01,9.9,4.1,65.2,28.3,31.9,54.38,High
GMHCI-1049,2022,Thailand,Asia,Upper-Middle,9.91,15.97,1.56,0.829,1.17,1.21,11.92,8.21,62.2,50.0,7.39,2.75,5.0,18.2,29.8,23.3,44.1,55.82,High
GMHCI-1050,2020,Argentina,South America,Upper-Middle,8.51,9.99,0.8,0.844,8.51,2.69,6.51,12.87,53.0,67.3,4.08,3.31,7.9,25.9,54.9,24.9,36.8,52.41,High
GMHCI-1051,2022,Iran,Asia,Upper-Middle,14.53,8.32,3.03,0.58,2.75,2.16,10.52,12.19,57.3,58.9,5.7,2.8,7.8,17.4,56.4,49.0,43.1,59.91,High
GMHCI-1052,2023,Spain,Europe,High,16.57,17.36,1.21,0.29,6.08,1.94,6.92,14.74,25.8,72.8,13.33,11.21,6.2,6.5,57.4,88.2,31.2,67.9,High
GMHCI-1053,2020,Bangladesh,Asia,Lower-Middle,10.91,8.36,1.79,0.4,7.88,2.81,5.07,11.01,79.3,23.8,1.49,0.87,4.1,25.7,40.6,95.0,77.0,61.73,High
GMHCI-1054,2017,Nigeria,Africa,Lower-Middle,5.72,8.23,1.36,0.461,8.49,1.26,8.34,6.77,76.3,39.1,0.79,1.34,6.7,11.6,33.6,41.1,61.9,45.79,Moderate
GMHCI-1055,2017,Mexico,North America,Upper-Middle,11.92,16.11,2.97,1.101,6.67,2.54,8.81,10.04,67.7,50.6,6.37,4.51,6.7,4.5,48.7,56.8,57.6,64.15,High
GMHCI-1056,2024,Mexico,North America,Upper-Middle,9.68,17.33,1.46,0.98,3.46,0.64,3.44,11.25,62.0,74.3,9.81,3.04,10.3,16.9,47.2,60.1,17.1,56.88,High
GMHCI-1057,2018,South Korea,Asia,High,14.88,12.51,3.36,0.22,1.4,3.61,4.58,13.54,32.7,75.2,18.08,7.82,7.4,27.4,82.5,44.2,21.6,59.09,High
GMHCI-1058,2016,Vietnam,Asia,Lower-Middle,10.72,9.52,1.27,0.301,8.44,0.77,11.74,10.82,82.5,26.0,0.58,0.79,7.7,12.8,77.3,46.5,64.1,60.81,High
GMHCI-1059,2016,Japan,Asia,High,10.71,13.45,2.92,0.512,2.09,1.85,6.81,10.84,26.8,93.5,19.01,6.01,7.8,16.7,30.2,22.8,6.8,47.28,Moderate
GMHCI-1060,2019,Bangladesh,Asia,Lower-Middle,8.84,6.87,1.19,0.457,1.64,2.44,6.36,5.35,76.5,40.4,1.34,2.05,5.2,25.7,52.8,35.7,62.0,46.96,Moderate
GMHCI-1061,2015,Argentina,South America,Upper-Middle,14.85,11.74,2.38,0.628,6.21,1.48,5.83,8.3,60.2,66.6,2.58,4.7,10.6,23.9,89.4,29.9,34.6,57.23,High
GMHCI-1062,2017,Ukraine,Europe,Lower-Middle,5.0,12.44,1.32,0.541,3.19,4.0,9.43,10.33,70.6,47.6,1.7,2.18,8.5,5.3,32.0,29.5,61.9,52.69,High
GMHCI-1063,2024,India,Asia,Lower-Middle,8.93,13.18,2.18,0.582,6.6,2.01,4.84,5.18,82.7,49.5,0.25,1.43,10.8,20.1,61.5,51.9,57.3,52.83,High
GMHCI-1064,2022,Ukraine,Europe,Lower-Middle,7.48,13.4,1.56,0.975,1.81,1.76,6.61,3.29,70.3,35.1,0.26,1.63,7.2,21.8,79.9,44.2,57.1,46.47,Moderate
GMHCI-1065,2022,Germany,Europe,High,11.62,13.53,2.51,0.725,6.36,2.52,7.91,11.75,40.9,78.0,10.07,5.78,10.7,13.6,89.2,83.6,26.5,54.99,High
GMHCI-1066,2024,Australia,Oceania,High,9.83,15.03,2.37,0.799,6.23,1.18,9.42,7.32,54.3,74.1,9.24,8.17,3.7,13.3,42.8,74.1,21.2,48.97,Moderate
GMHCI-1067,2018,Japan,Asia,High,14.06,11.01,2.7,1.018,1.84,0.93,6.76,12.78,31.9,70.4,16.51,9.78,3.5,17.2,85.9,88.6,28.9,56.5,High
GMHCI-1068,2023,Vietnam,Asia,Lower-Middle,5.4,6.16,2.82,0.433,3.95,2.77,3.45,9.89,77.9,38.1,0.27,1.84,3.8,19.2,36.4,44.0,57.7,47.41,Moderate
GMHCI-1069,2017,United States,North America,High,15.57,11.13,0.61,0.785,1.43,3.84,7.01,11.82,37.7,95.7,22.34,11.33,10.3,19.3,86.6,90.9,7.2,55.01,High
GMHCI-1070,2020,Brazil,South America,Upper-Middle,9.76,13.09,1.88,0.592,5.88,1.47,6.12,9.77,72.0,68.4,9.99,4.79,6.3,8.0,49.1,29.4,21.6,53.29,High
GMHCI-1071,2017,Ethiopia,Africa,Low,3.69,7.22,0.97,0.947,3.12,0.8,9.62,3.96,87.5,6.1,0.39,0.48,11.0,26.0,51.0,62.5,94.4,44.74,Moderate
GMHCI-1072,2018,Germany,Europe,High,14.73,14.21,2.62,0.215,1.3,1.34,4.34,15.6,32.0,73.7,9.42,10.13,3.6,19.2,30.3,53.3,33.0,64.89,High
GMHCI-1073,2022,Brazil,South America,Upper-Middle,8.87,14.7,0.84,0.384,1.68,2.21,3.4,16.77,64.6,49.6,2.14,4.59,6.0,20.4,76.7,27.1,47.8,66.03,High
GMHCI-1074,2023,United States,North America,High,13.61,18.3,0.88,1.112,8.03,2.03,4.96,4.95,33.6,96.4,22.05,5.86,6.8,23.1,89.9,23.3,10.5,49.13,Moderate
GMHCI-1075,2024,Poland,Europe,Upper-Middle,13.83,17.16,1.86,0.248,4.24,2.64,10.79,5.59,67.0,57.6,4.59,2.0,7.7,4.9,73.3,41.9,33.6,57.87,High
GMHCI-1076,2023,India,Asia,Lower-Middle,4.74,12.16,1.62,0.811,7.73,2.54,7.49,5.72,85.6,46.3,0.41,1.94,3.9,3.2,29.7,38.3,62.1,48.0,Moderate
GMHCI-1077,2015,Colombia,South America,Upper-Middle,7.11,10.72,2.38,0.971,7.73,2.51,7.71,16.64,64.4,58.5,4.22,4.76,9.5,16.3,47.3,59.0,33.4,57.6,High
GMHCI-1078,2020,United Kingdom,Europe,High,13.26,11.09,3.28,1.153,2.98,0.55,5.32,7.01,32.8,83.4,22.64,9.64,9.1,14.5,78.3,48.5,9.0,44.61,Moderate
